id,color_hex,brand,product_line,shade_name,product_type,color_rgb,color_hsl,color_lab_l,color_lab_a,color_lab_b,brightness,saturation,hue_degree,undertone,undertone_confidence,color_depth,color_family,color_family_confidence,finish,finish_confidence,recommended_skin_undertone,recommended_skin_depth,seasonal_palette
rms-beauty-magic-hour,#d08a71,rms beauty,Wild With Desire Lipstick,magic hour,lipstick,"{""r"":208,""g"":138,""b"":113}","{""h"":15.79,""s"":50.26,""l"":62.94}",63.9841,23.853,24.3254,63.98,50.26,15.79,warm,0.99,light,rose,0.35,satin,0.5088,"[""warm"",""cool"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",spring
rms-beauty-firestarter,#f34c34,rms beauty,Wild With Desire Lipstick,firestarter,lipstick,"{""r"":243,""g"":76,""b"":52}","{""h"":7.54,""s"":88.84,""l"":57.84}",56.5628,62.457,49.6079,56.56,88.84,7.54,warm,0.99,medium,red,0.65,satin,0.5088,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",spring
rms-beauty-unbridled-passion,#fd888f,rms beauty,Wild With Desire Lipstick,unbridled passion,lipstick,"{""r"":253,""g"":136,""b"":143}","{""h"":356.41,""s"":96.69,""l"":76.27}",69.8096,44.9441,16.4657,69.81,96.69,356.41,warm,0.99,light,red,0.5167,satin,0.5088,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",spring
rms-beauty-rms-red,#c81304,rms beauty,Wild With Desire Lipstick,rms red,lipstick,"{""r"":200,""g"":19,""b"":4}","{""h"":4.59,""s"":96.08,""l"":40.0}",42.3964,64.6604,54.8588,42.4,96.08,4.59,warm,0.99,medium,red,0.7691,satin,0.5088,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",winter
rms-beauty-pretty-vacant,#f96f79,rms beauty,Wild With Desire Lipstick,pretty vacant,lipstick,"{""r"":249,""g"":111,""b"":121}","{""h"":355.65,""s"":92.0,""l"":70.59}",64.0756,53.5884,20.887,64.08,92.0,355.65,warm,0.99,light,red,0.5167,satin,0.5088,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",spring
rms-beauty-rebound,#c51a2e,rms beauty,Wild With Desire Lipstick,rebound,lipstick,"{""r"":197,""g"":26,""b"":46}","{""h"":352.98,""s"":76.68,""l"":43.73}",42.476,63.5004,35.468,42.48,76.68,352.98,warm,0.99,medium,red,0.65,satin,0.5088,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",winter
rms-beauty-breathless,#e19580,rms beauty,Wild With Desire Lipstick,breathless,lipstick,"{""r"":225,""g"":149,""b"":128}","{""h"":12.99,""s"":61.78,""l"":69.22}",68.7979,26.1919,22.8415,68.8,61.78,12.99,warm,0.99,light,coral,0.99,satin,0.5088,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan""]",spring
rms-beauty-russian-roulette,#ac1a2c,rms beauty,Wild With Desire Lipstick,russian roulette,lipstick,"{""r"":172,""g"":26,""b"":44}","{""h"":352.6,""s"":73.74,""l"":38.82}",37.2879,56.5863,29.4296,37.29,73.74,352.6,warm,0.99,deep,red,0.45,satin,0.5088,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",winter
rms-beauty-vogue-rose,#f78d80,rms beauty,Wild With Desire Lipstick,vogue rose,lipstick,"{""r"":247,""g"":141,""b"":128}","{""h"":6.55,""s"":88.15,""l"":73.53}",69.7446,38.7784,24.5782,69.74,88.15,6.55,warm,0.65,light,rose,0.7643,satin,0.5088,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",spring
rms-beauty-rapture,#920f24,rms beauty,Wild With Desire Lipstick,rapture,lipstick,"{""r"":146,""g"":15,""b"":36}","{""h"":350.38,""s"":81.37,""l"":31.57}",30.8358,51.3341,25.5516,30.84,81.37,350.38,warm,0.99,deep,red,0.45,satin,0.5088,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",winter
rms-beauty-sweet-nothing,#d3688d,rms beauty,Wild With Desire Lipstick,sweet nothing,lipstick,"{""r"":211,""g"":104,""b"":141}","{""h"":339.25,""s"":54.87,""l"":61.76}",57.7282,46.0465,-0.3996,57.73,54.87,339.25,cool,0.99,medium,berry,0.6881,satin,0.5088,"[""cool"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",winter
rms-beauty-jezebel,#b12f34,rms beauty,Wild With Desire Lipstick,jezebel,lipstick,"{""r"":177,""g"":47,""b"":52}","{""h"":357.69,""s"":58.04,""l"":43.92}",40.6236,52.1834,28.7246,40.62,58.04,357.69,warm,0.99,deep,red,0.45,satin,0.5088,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",winter
rms-beauty-brain-teaser,#b55956,rms beauty,Wild With Desire Lipstick,brain teaser,lipstick,"{""r"":181,""g"":89,""b"":86}","{""h"":1.89,""s"":39.09,""l"":52.35}",49.0603,36.9518,19.2298,49.06,39.09,1.89,warm,0.99,medium,rose,0.5409,satin,0.5088,"[""warm"",""cool"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",autumn
rouje-paris-alix-non,#ec9190,Rouje Paris,Le Rouje,ALIX-Non,lipstick,"{""r"":236,""g"":145,""b"":144}","{""h"":0.65,""s"":70.77,""l"":74.51}",69.5417,34.2498,15.2098,69.54,70.77,0.65,warm,0.99,light,red,0.65,satin,0.5088,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",spring
rouje-paris-camille-le-rouge-profond,#7aff10,Rouje Paris,Le Rouje,CAMILLE-Le Rouge Profond,lipstick,"{""r"":122,""g"":255,""b"":16}","{""h"":93.39,""s"":100.0,""l"":53.14}",89.716,-69.2398,84.3253,89.72,100.0,93.39,warm,0.99,fair,red,0.99,satin,0.5088,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",spring
rouje-paris-caroline-le-corail,#ff455c,Rouje Paris,Le Rouje,CAROLINE-Le Corail,lipstick,"{""r"":255,""g"":69,""b"":92}","{""h"":352.58,""s"":100.0,""l"":63.53}",58.3167,70.2451,30.124,58.32,100.0,352.58,warm,0.99,light,red,0.65,satin,0.5088,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",spring
rouje-paris-emilie-le-nude,#ca6c6d,Rouje Paris,Le Rouje,EMILIE-Le Nude,lipstick,"{""r"":202,""g"":108,""b"":109}","{""h"":359.36,""s"":47.0,""l"":60.78}",56.4752,37.1802,16.2961,56.48,47.0,359.36,warm,0.5468,medium,nude,0.45,satin,0.5088,"[""warm"",""cool"",""neutral""]","[""light"",""medium"",""tan"",""deep""]",spring
rouje-paris-helene-le-rouge-figue,#c5515a,Rouje Paris,Le Rouje,HELENE-Le Rouge Figue,lipstick,"{""r"":197,""g"":81,""b"":90}","{""h"":355.34,""s"":50.0,""l"":54.51}",50.0932,47.0785,18.664,50.09,50.0,355.34,warm,0.99,medium,red,0.99,satin,0.5088,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",autumn
rouje-paris-isabelle-fuchsia,#c40f52,Rouje Paris,Le Rouje,ISABELLE-Fuchsia,lipstick,"{""r"":196,""g"":15,""b"":82}","{""h"":337.79,""s"":85.78,""l"":41.37}",42.293,66.7787,12.9265,42.29,85.78,337.79,cool,0.65,medium,rose,0.99,satin,0.5088,"[""cool"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",winter
rouje-paris-jeanne-rouge-classique,#c80d18,Rouje Paris,Le Rouje,JEANNE-Rouge Classique,lipstick,"{""r"":200,""g"":13,""b"":24}","{""h"":356.47,""s"":87.79,""l"":41.76}",42.2116,65.693,47.3091,42.21,87.79,356.47,warm,0.99,medium,red,0.99,satin,0.5088,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",winter
rouje-paris-lamia-le-prune-brun,#904d56,Rouje Paris,Le Rouje,LAMIA-Le Prune brun,lipstick,"{""r"":144,""g"":77,""b"":86}","{""h"":351.94,""s"":30.32,""l"":43.33}",41.0733,29.125,7.3703,41.07,30.32,351.94,neutral,0.99,deep,plum,0.45,satin,0.5088,"[""warm"",""cool"",""neutral""]","[""medium"",""tan"",""deep""]",autumn
rouje-paris-laura-le-bordeaux,#4eff21,Rouje Paris,Le Rouje,LAURA-Le Bordeaux,lipstick,"{""r"":78,""g"":255,""b"":33}","{""h"":107.84,""s"":100.0,""l"":56.47}",88.5645,-78.6109,80.5258,88.56,100.0,107.84,warm,0.99,fair,wine,0.99,satin,0.5088,"[""warm"",""neutral""]","[""fair"",""light"",""medium""]",spring
rouje-paris-nathalie-l-orange-vif,#cb3d31,Rouje Paris,Le Rouje,NATHALIE-L'Orange vif,lipstick,"{""r"":203,""g"":61,""b"":49}","{""h"":4.68,""s"":61.11,""l"":49.41}",47.3135,55.1905,39.3558,47.31,61.11,4.68,warm,0.99,medium,orange,0.5357,satin,0.5088,"[""warm"",""neutral""]","[""light"",""medium"",""tan"",""deep""]",spring
rouje-paris-sophie-le-framboise,#c82945,Rouje Paris,Le Rouje,SOPHIE-Le Framboise,lipstick,"{""r"":200,""g"":41,""b"":69}","{""h"":349.43,""s"":65.98,""l"":47.25}",44.6585,61.818,24.3249,44.66,65.98,349.43,warm,0.6808,medium,red,0.65,satin,0.5088,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",winter
sephora-collection-02-cinnamon-crush-nude-brown-semi-matte,#d28679,SEPHORA COLLECTION,Color Lip Last Lipstick,02 Cinnamon Crush nude-brown - semi-matte,lipstick,"{""r"":210,""g"":134,""b"":121}","{""h"":8.76,""s"":49.72,""l"":64.9}",63.4546,27.655,19.1753,63.45,49.72,8.76,warm,0.89,light,nude,0.45,matte,0.99,"[""warm"",""cool"",""neutral""]","[""fair"",""light"",""medium"",""tan""]",spring
sephora-collection-04-brown-is-back-pinky-light-brown-matte,#a75d50,SEPHORA COLLECTION,Color Lip Last Lipstick,04 Brown Is Back! pinky light brown - matte,lipstick,"{""r"":167,""g"":93,""b"":80}","{""h"":8.97,""s"":35.22,""l"":48.43}",47.7846,28.7706,20.7261,47.78,35.22,8.97,warm,0.99,medium,brown,0.45,matte,0.99,"[""warm"",""neutral""]","[""light"",""medium"",""tan"",""deep""]",autumn
sephora-collection-06-blooming-rose-brownish-pink-matte-,#ae5251,SEPHORA COLLECTION,Color Lip Last Lipstick,06 Blooming Rose brownish pink - matte ,lipstick,"{""r"":174,""g"":82,""b"":81}","{""h"":0.65,""s"":36.47,""l"":50.0}",46.485,37.4756,18.5831,46.48,36.47,0.65,warm,0.5468,medium,rose,0.6881,matte,0.99,"[""warm"",""cool"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",autumn
sephora-collection-12-royal-raspberry-fuschia-semi-ma,#cd0a5f,SEPHORA COLLECTION,Color Lip Last Lipstick,12 Royal Raspberry fuschia - semi-ma,lipstick,"{""r"":205,""g"":10,""b"":95}","{""h"":333.85,""s"":90.7,""l"":42.16}",44.271,70.3238,7.7835,44.27,90.7,333.85,cool,0.99,medium,berry,0.99,satin,0.5088,"[""cool"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",winter
sephora-collection-19-pure-red-red-matte-,#ac1b2c,SEPHORA COLLECTION,Color Lip Last Lipstick,19 Pure Red red - matte ,lipstick,"{""r"":172,""g"":27,""b"":44}","{""h"":352.97,""s"":72.86,""l"":39.02}",37.3703,56.3514,29.5247,37.37,72.86,352.97,warm,0.99,deep,red,0.7691,matte,0.99,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",winter
sephora-collection-23-elegant-in-brown-deep-mauve-semi-matte-,#713036,SEPHORA COLLECTION,Color Lip Last Lipstick,23 Elegant In Brown deep mauve - semi-matte ,lipstick,"{""r"":113,""g"":48,""b"":54}","{""h"":354.46,""s"":40.37,""l"":31.57}",29.1382,29.328,10.3709,29.14,40.37,354.46,cool,0.9348,deep,mauve,0.45,matte,0.99,"[""cool"",""neutral""]","[""medium"",""tan"",""deep""]",summer
sephora-collection-27-fresh-nude,#de8f89,SEPHORA COLLECTION,Color Lip Last Lipstick,27 Fresh Nude,lipstick,"{""r"":222,""g"":143,""b"":137}","{""h"":4.24,""s"":56.29,""l"":70.39}",67.2651,29.2431,15.6864,67.27,56.29,4.24,warm,0.5468,light,nude,0.5357,satin,0.5088,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan""]",spring
sephora-collection-28-spring-rose,#e9857e,SEPHORA COLLECTION,Color Lip Last Lipstick,28 Spring Rose,lipstick,"{""r"":233,""g"":133,""b"":126}","{""h"":3.93,""s"":70.86,""l"":70.39}",66.2204,37.4826,20.615,66.22,70.86,3.93,warm,0.65,light,rose,0.7643,satin,0.5088,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",spring
sephora-collection-30-elegant-in-pink,#f76e7c,SEPHORA COLLECTION,Color Lip Last Lipstick,30 Elegant In Pink,lipstick,"{""r"":247,""g"":110,""b"":124}","{""h"":353.87,""s"":89.54,""l"":70.0}",63.6613,53.6271,18.5634,63.66,89.54,353.87,warm,0.99,light,pink,0.7389,satin,0.5088,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan""]",spring
sephora-collection-31-marvelous-pink,#fe697d,SEPHORA COLLECTION,Color Lip Last Lipstick,31 Marvelous Pink,lipstick,"{""r"":254,""g"":105,""b"":125}","{""h"":351.95,""s"":98.68,""l"":70.39}",63.8852,58.2971,18.4691,63.89,98.68,351.95,warm,0.99,light,pink,0.7389,satin,0.5088,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan""]",spring
sephora-collection-35-red-is-back,#ce403c,SEPHORA COLLECTION,Color Lip Last Lipstick,35 Red is Back,lipstick,"{""r"":206,""g"":64,""b"":60}","{""h"":1.64,""s"":59.84,""l"":52.16}",48.4096,55.483,34.5296,48.41,59.84,1.64,warm,0.99,medium,red,0.99,satin,0.5088,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",spring
sephora-collection-36-midnight-red,#bc4038,SEPHORA COLLECTION,Color Lip Last Lipstick,36 Midnight Red,lipstick,"{""r"":188,""g"":64,""b"":56}","{""h"":3.64,""s"":54.1,""l"":47.84}",45.1469,49.312,32.2112,45.15,54.1,3.64,warm,0.99,medium,red,0.99,satin,0.5088,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",autumn
sephora-collection-37-fabulous-berry,#cc5072,SEPHORA COLLECTION,Color Lip Last Lipstick,37 Fabulous Berry,lipstick,"{""r"":204,""g"":80,""b"":114}","{""h"":343.55,""s"":54.87,""l"":55.69}",51.6026,52.0785,6.5584,51.6,54.87,343.55,cool,0.99,medium,berry,0.99,satin,0.5088,"[""cool"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",winter
sephora-collection-38-hint-of-plum,#cf6693,SEPHORA COLLECTION,Color Lip Last Lipstick,38 Hint of Plum,lipstick,"{""r"":207,""g"":102,""b"":147}","{""h"":334.29,""s"":52.24,""l"":60.59}",56.9563,46.4619,-5.0987,56.96,52.24,334.29,cool,0.99,medium,plum,0.5214,satin,0.5088,"[""cool"",""neutral""]","[""light"",""medium"",""tan"",""deep""]",winter
sephora-collection-39-funky-rose,#d1608b,SEPHORA COLLECTION,Color Lip Last Lipstick,39 Funky Rose,lipstick,"{""r"":209,""g"":96,""b"":139}","{""h"":337.17,""s"":55.12,""l"":59.8}",55.8755,49.0489,-1.9784,55.88,55.12,337.17,cool,0.7132,medium,rose,0.7278,satin,0.5088,"[""cool"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",summer
sephora-collection-42-mythic-magenta,#944c58,SEPHORA COLLECTION,Color Lip Last Lipstick,42 Mythic Magenta,lipstick,"{""r"":148,""g"":76,""b"":88}","{""h"":350.0,""s"":32.14,""l"":43.92}",41.4865,31.4719,6.7989,41.49,32.14,350.0,cool,0.7132,deep,rose,0.4675,satin,0.5088,"[""warm"",""cool"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",autumn
sephora-collection-43-chocolate-cherry,#9f4f41,SEPHORA COLLECTION,Color Lip Last Lipstick,43 Chocolate Cherry,lipstick,"{""r"":159,""g"":79,""b"":65}","{""h"":8.94,""s"":41.96,""l"":43.92}",43.2809,31.8745,23.5427,43.28,41.96,8.94,warm,0.99,medium,brown,0.45,satin,0.5088,"[""warm"",""neutral""]","[""light"",""medium"",""tan"",""deep""]",autumn
sephora-collection-14-go-for-pink-pink-coral-semi-matte-,#fd5a67,SEPHORA COLLECTION,Color Lip Last Lipstick,14 Go For Pink! pink coral - semi-matte ,lipstick,"{""r"":253,""g"":90,""b"":103}","{""h"":355.21,""s"":97.6,""l"":67.25}",60.9407,62.6694,27.101,60.94,97.6,355.21,warm,0.99,light,pink,0.6167,matte,0.99,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan""]",spring
sephora-collection-m03-no-superstar,#a95c6c,SEPHORA COLLECTION,Rouge Matte Lipstick,M03 No Superstar,lipstick,"{""r"":169,""g"":92,""b"":108}","{""h"":347.53,""s"":30.92,""l"":51.18}",48.4786,33.1878,4.9887,48.48,30.92,347.53,cool,0.7,medium,red,0.5571,matte,0.99,"[""cool"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",winter
sephora-collection-m08-peace-and-rock,#f2137d,SEPHORA COLLECTION,Rouge Matte Lipstick,M08 Peace And Rock,lipstick,"{""r"":242,""g"":19,""b"":125}","{""h"":331.48,""s"":89.56,""l"":51.18}",52.7625,80.0331,2.4857,52.76,89.56,331.48,cool,0.85,medium,red,0.99,matte,0.99,"[""cool"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",winter
sephora-collection-m09-no-games,#d1348b,SEPHORA COLLECTION,Rouge Matte Lipstick,M09 No Games,lipstick,"{""r"":209,""g"":52,""b"":139}","{""h"":326.75,""s"":63.05,""l"":51.18}",49.3493,66.8251,-11.69,49.35,63.05,326.75,cool,0.99,medium,red,0.5,matte,0.99,"[""cool"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",winter
sephora-collection-sr30-love-life,#d98566,SEPHORA COLLECTION,Rouge Cream Lipstick,SR30 Love Life,lipstick,"{""r"":217,""g"":133,""b"":102}","{""h"":16.17,""s"":60.21,""l"":62.55}",63.7456,29.092,30.2993,63.75,60.21,16.17,warm,0.99,light,red,0.4845,cream,0.99,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",spring
sephora-collection-r63-delicious-temptation,#e09b6c,SEPHORA COLLECTION,Rouge Cream Lipstick,R63 Delicious Temptation,lipstick,"{""r"":224,""g"":155,""b"":108}","{""h"":24.31,""s"":65.17,""l"":65.1}",69.7366,20.6366,34.8978,69.74,65.17,24.31,warm,0.99,light,red,0.4692,cream,0.99,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",spring
sephora-collection-ingenuous-21-cool-beigey-brown,#c67a79,SEPHORA COLLECTION,Rouge Cream Lipstick,Ingenuous 21 cool beigey brown,lipstick,"{""r"":198,""g"":122,""b"":121}","{""h"":0.78,""s"":40.31,""l"":62.55}",59.2584,29.503,13.1455,59.26,40.31,0.78,warm,0.5468,light,red,0.6405,cream,0.99,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",spring
sephora-collection-charmer-19-warm-toffee,#ca716a,SEPHORA COLLECTION,Rouge Cream Lipstick,Charmer 19 warm toffee,lipstick,"{""r"":202,""g"":113,""b"":106}","{""h"":4.37,""s"":47.52,""l"":60.39}",57.4733,34.2494,19.3934,57.47,47.52,4.37,warm,0.99,medium,red,0.7,cream,0.99,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",spring
sephora-collection-angelic-65,#a86262,SEPHORA COLLECTION,Rouge Cream Lipstick,Angelic 65,lipstick,"{""r"":168,""g"":98,""b"":98}","{""h"":0.0,""s"":28.69,""l"":52.16}",49.4281,28.2991,12.2969,49.43,28.69,0.0,warm,0.99,medium,red,0.6569,cream,0.99,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",autumn
sephora-collection-authentic-68,#884745,SEPHORA COLLECTION,Rouge Cream Lipstick,Authentic 68,lipstick,"{""r"":136,""g"":71,""b"":69}","{""h"":1.79,""s"":32.68,""l"":40.2}",38.1489,27.3578,13.691,38.15,32.68,1.79,warm,0.99,deep,red,0.6569,cream,0.99,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",autumn
sephora-collection-r61-lucky-one,#b96362,SEPHORA COLLECTION,Rouge Cream Lipstick,R61 Lucky One,lipstick,"{""r"":185,""g"":99,""b"":98}","{""h"":0.69,""s"":38.33,""l"":55.49}",51.9754,34.3654,16.1766,51.98,38.33,0.69,warm,0.99,medium,red,0.7,cream,0.99,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",autumn
sephora-collection-h-oh-18-muted-pinky-brown,#be606b,SEPHORA COLLECTION,Rouge Cream Lipstick,h Oh! 18 muted pinky brown,lipstick,"{""r"":190,""g"":96,""b"":107}","{""h"":352.98,""s"":41.96,""l"":56.08}",52.2611,38.7552,11.3621,52.26,41.96,352.98,neutral,0.5409,medium,red,0.5269,cream,0.99,"[""warm"",""cool"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",summer
sephora-collection-magnetism-27-deep-browned-bronze,#884b4e,SEPHORA COLLECTION,Rouge Cream Lipstick,Magnetism 27 deep browned bronze,lipstick,"{""r"":136,""g"":75,""b"":78}","{""h"":357.05,""s"":28.91,""l"":41.37}",39.2718,26.1026,9.6365,39.27,28.91,357.05,neutral,0.99,deep,red,0.6569,cream,0.99,"[""warm"",""cool"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",autumn
sephora-collection-sr31-miss-or-madam,#ef6a9d,SEPHORA COLLECTION,Rouge Cream Lipstick,SR31 Miss Or Madam,lipstick,"{""r"":239,""g"":106,""b"":157}","{""h"":336.99,""s"":80.61,""l"":67.65}",62.5902,56.1846,-2.0591,62.59,80.61,336.99,cool,0.99,light,red,0.6015,cream,0.99,"[""cool"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",winter
sephora-collection-r55-irresistable-attraction,#e86f8e,SEPHORA COLLECTION,Rouge Cream Lipstick,R55 Irresistable Attraction,lipstick,"{""r"":232,""g"":111,""b"":142}","{""h"":344.63,""s"":72.46,""l"":67.25}",62.068,49.844,5.6838,62.07,72.46,344.63,cool,0.7,light,red,0.6015,cream,0.99,"[""cool"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",winter
sephora-collection-sr33-unfaithful,#fd5d61,SEPHORA COLLECTION,Rouge Cream Lipstick,SR33 Unfaithful,lipstick,"{""r"":253,""g"":93,""b"":97}","{""h"":358.5,""s"":97.56,""l"":67.84}",61.2908,61.0693,30.978,61.29,97.56,358.5,warm,0.99,light,red,0.8278,cream,0.99,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",spring
sephora-collection-mr-lover-10-bright-fuchsia,#c92c5f,SEPHORA COLLECTION,Rouge Cream Lipstick,Mr. Lover 10 bright fuchsia,lipstick,"{""r"":201,""g"":44,""b"":95}","{""h"":340.51,""s"":64.08,""l"":48.04}",45.7012,62.9583,9.6882,45.7,64.08,340.51,cool,0.99,medium,red,0.5056,cream,0.99,"[""cool"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",winter
sephora-collection-r56-call-me-baby,#fe5fb0,SEPHORA COLLECTION,Rouge Cream Lipstick,R56 Call Me Baby,lipstick,"{""r"":254,""g"":95,""b"":176}","{""h"":329.43,""s"":98.76,""l"":68.43}",63.6684,67.6384,-11.1044,63.67,98.76,329.43,cool,0.99,light,red,0.99,cream,0.99,"[""cool"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",winter
sephora-collection-sr43-we-have-to-talk,#df3032,SEPHORA COLLECTION,Rouge Cream Lipstick,SR43 We Have To Talk,lipstick,"{""r"":223,""g"":48,""b"":50}","{""h"":359.31,""s"":73.22,""l"":53.14}",49.5414,65.5758,42.3011,49.54,73.22,359.31,warm,0.99,medium,red,0.99,cream,0.99,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",spring
sephora-collection-brazen-67,#af2e20,SEPHORA COLLECTION,Rouge Cream Lipstick,Brazen 67,lipstick,"{""r"":175,""g"":46,""b"":32}","{""h"":5.87,""s"":69.08,""l"":40.59}",39.874,51.1022,39.2853,39.87,69.08,5.87,warm,0.99,deep,red,0.7042,cream,0.99,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",winter
sephora-collection-1st-night-13-true-warm-rose,#d85b78,SEPHORA COLLECTION,Rouge Cream Lipstick,1st Night 13 true warm rose,lipstick,"{""r"":216,""g"":91,""b"":120}","{""h"":346.08,""s"":61.58,""l"":60.2}",55.5239,51.6277,8.8313,55.52,61.58,346.08,neutral,0.5864,medium,red,0.53,cream,0.99,"[""warm"",""cool"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",summer
sephora-collection-the-red-04-classic-bright-red,#b72021,SEPHORA COLLECTION,Rouge Cream Lipstick,The Red 04 classic bright red,lipstick,"{""r"":183,""g"":32,""b"":33}","{""h"":359.6,""s"":70.23,""l"":42.16}",39.9377,57.872,39.3509,39.94,70.23,359.6,warm,0.99,deep,red,0.9339,cream,0.99,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",winter
sephora-collection-hot-tango-05-bright-pink-red,#c02b3b,SEPHORA COLLECTION,Rouge Cream Lipstick,Hot Tango 05 bright pink red,lipstick,"{""r"":192,""g"":43,""b"":59}","{""h"":353.56,""s"":63.4,""l"":46.08}",43.1429,58.4213,28.204,43.14,63.4,353.56,warm,0.99,medium,red,0.8654,cream,0.99,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",winter
